Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"Jan. 12, 2021","Jan. 12, 2021",Run,439,5.890295600640001,1864,5.272788167104112,3.5674473574325933,11.379188620799999,16.818771340799998,0,5531,"Decent pace for that route I think, but most importantly you didnt try to worry about the pace, rather your co2 level, you were thinking about % capacity and trying to keep it round 80%",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5341572088
"Jan. 9, 2021","Jan. 9, 2021",Run,1059,13.955861018880002,4877,5.823043426389884,3.6127577447705397,10.303889333759999,16.607786342399997,0,13746,"Nice new circuit, good views, not quick but ok there was mud",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5322465220
"Jan. 7, 2021","Jan. 7, 2021",Run,449,5.888750630400001,2084,5.894942287043665,4.314124264296509,10.1782156608,13.907806007039998,0,5977,"Slow, but good for getting back on it, and only two hours after eating",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5311606519
"Jan. 2, 2021","Jan. 2, 2021",Run,981,12.973871496960003,4487,5.76282013043824,3.9036278135687583,10.4115705408,15.370313460479998,0,12920,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5249301217
"Dec. 31, 2020","Dec. 31, 2020",Run,473,6.546907952640001,1916,4.877173556430446,3.5944956454306842,12.30219568512,16.692115968,0,5726,PB marina run!,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5227519459
"Dec. 31, 2020","Dec. 29, 2020",Run,24,0.30086042342400005,121,6.702979599141016,0,8.95120351488,0,0,298,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5227412995
"Dec. 29, 2020","Dec. 29, 2020",Run,450,6.024933319680001,2015,5.573693380656962,4.059623051379941,10.76485373568,14.779684212479998,0,5741,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5221547926
"Dec. 27, 2020","Dec. 27, 2020",Run,968,12.75982874496,4448,5.808142945200032,3.7758117593255385,10.33033085568,15.890630469119998,0,12913,"A good effort, you never really slacked, so thats good",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5212243816
"Dec. 19, 2020","Dec. 19, 2020",Run,446,5.97293541504,1976,5.510655273204486,4.0137969259524375,10.888000738559999,14.948440024319998,0,5847,"Not sure why its so slow, felt quite fast, oh well, at least Im in teaching Ning zone",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5161905502
"Dec. 15, 2020","Dec. 15, 2020",Run,481,6.445744588800001,2045,5.284799272250059,0.2413853097908216,11.353310369279999,248.56479014399997,0,6030,Not bad considering circumstances,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5136508198
"Dec. 12, 2020","Dec. 12, 2020",Run,889,11.90000452608,3986,5.581820915851427,3.9360385349558578,10.749178725119998,15.24375464832,0,11697,"Shit time and pace, had some beer lack a f sleep and heartache",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5115380623
"Dec. 10, 2020","Dec. 10, 2020",Run,484,6.69741380352,1960,4.876980931360853,3.3595800524934383,12.302694581759999,17.8593731712,0,6022,"Good, hard of course, a bit of a test, but proof Im nearly back to pre-corona.",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5102570851
"Dec. 10, 2020","Dec. 9, 2020",Run,164,2.12697340416,772,6.049290891195419,0,9.91851581952,0,0,2190,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5102420629
"Dec. 10, 2020","Dec. 9, 2020",Run,76,1.0748293585920001,306,4.7449333392984965,0,12.64506642432,0,0,910,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5102420485
"Dec. 10, 2020","Dec. 9, 2020",Run,134,1.7977016217600001,568,5.265990366261035,0,11.393865838079998,0,0,1700,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5102420389
"Dec. 8, 2020","Dec. 8, 2020",Run,399,5.414493047040001,1657,5.100736697685517,3.606649665950847,11.763017164799999,16.635949862399997,0,4928,Good push on the lungs,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5090963461
"Dec. 6, 2020","Dec. 6, 2020",Run,1001,13.37838011136,4302,5.358860504652827,3.7198510697526443,11.19641542272,16.12965024,0,12867,"Slightly better, hard on the energy",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5079441751
"Dec. 4, 2020","Dec. 4, 2020",Run,349,4.47894919296,1677,6.239623101089637,3.854259872345502,9.61597524096,15.567184511999999,0,4174,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5068571212
"Dec. 3, 2020","Dec. 3, 2020",Run,503,6.73000301952,2251,5.572817247275908,3.7758117593255385,10.766559640319999,15.890630469119998,0,6338,Still shit time but maybe getting slightly easier,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5063109190
"Nov. 29, 2020","Nov. 29, 2020",Run,998,13.348188817920002,4342,5.419804591187464,3.4380903026326255,11.07050034816,17.4515654016,0,12664,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5043966130
"Nov. 29, 2020","Nov. 28, 2020",Run,168,2.1537367948800004,806,6.237199753439911,0,9.619676732159999,0,0,2160,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5043420001
"Nov. 26, 2020","Nov. 26, 2020",Run,503,6.76038743424,2128,5.245876580768313,3.7758117593255385,11.437559527679998,15.890630469119998,0,6329,"Shaved two mins off, still slow",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5027120737
"Nov. 24, 2020","Nov. 24, 2020",Run,502,6.70510646784,2251,5.595161755348763,4.439821442774199,10.723541875199999,13.514063903999999,0,6449,"Awful, but first run after Covid. So well done mate",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/5016884962
"Nov. 10, 2020","Nov. 10, 2020",Run,510,6.771926430720001,2314,5.694891831702855,4.340451761711605,10.535763617279999,13.823444194559999,0,6627,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4883698894
"Nov. 9, 2020","Nov. 9, 2020",Run,272,3.6375036825600002,1176,5.386449385588165,4.106511721546171,11.13905840256,14.61094449408,0,3302,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4870039033
"Nov. 7, 2020","Nov. 7, 2020",Run,972,13.293100972800001,3980,4.990275540841485,3.7758117593255385,12.023376837119999,15.890630469119998,0,12258,"Good effort, fastest yet I think. Hard though. Probably having some cheese last night didnt help",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4847861905
"Nov. 5, 2020","Nov. 5, 2020",Run,496,6.69617460864,2078,5.171467380497893,3.8929464427741984,11.602114951679999,15.412494366719997,0,6173,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4829897434
"Nov. 4, 2020","Nov. 4, 2020",Run,342,4.3960840704,1641,6.216383818499961,3.6876951105543627,9.651879705599999,16.2703069056,0,4184,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4819721161
"Nov. 3, 2020","Nov. 3, 2020",Run,475,6.49251212544,1950,5.003833860256104,3.671831504016543,11.990819808,16.3406352384,0,6029,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4815350956
"Nov. 3, 2020","Nov. 3, 2020",Run,134,1.7525756160000001,628,5.970631511970095,3.4297949972162574,10.04919455232,17.4937302144,0,1658,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4815251257
"Oct. 31, 2020","Oct. 31, 2020",Run,984,13.41708483456,4050,5.030851079694584,3.6281180406426468,11.926413861119999,16.537458009599998,0,12356,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4804246144
"Oct. 31, 2020","Oct. 30, 2020",Run,194,2.60060334336,823,5.272831663087568,4.028958383043029,11.37907596672,14.892193451519999,0,2310,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4803948733
"Oct. 29, 2020","Oct. 29, 2020",Run,505,6.77371280256,2144,5.277143979161695,3.6781632764654417,11.369790051839999,16.3124717184,0,6421,"Poor pace. Shows how badly a few days of bad eating can affect you, you are also looking fat. Sort it out.",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4798507870
"Oct. 24, 2020","Oct. 24, 2020",Run,997,12.904798452480001,4719,6.094222242106101,3.700489143402529,9.845387228159998,16.2141408,0,13409,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4786777882
"Oct. 22, 2020","Oct. 22, 2020",Run,456,6.394197300480001,1830,4.769757118428378,3.674994283385031,12.579244254719999,16.326633945599998,0,5720,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4781788870
"Oct. 22, 2020","Oct. 22, 2020",Run,139,1.7833623667200003,663,6.185427105702696,3.3023766205360694,9.70022439936,18.168689088,0,1699,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4781707858
"Oct. 21, 2020","Oct. 21, 2020",Run,191,2.59073806464,793,5.102687803229142,3.8647361906466235,11.758511001599999,15.525003605759998,0,2246,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4779282940
"Oct. 20, 2020","Oct. 20, 2020",Run,490,6.89262723072,1969,4.7583114610673665,3.4858364650441422,12.609516015359999,17.212577817599996,0,5968,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4776676627
"Oct. 17, 2020","Oct. 17, 2020",Run,1100,14.705316426240003,4694,5.320205002783743,3.694082806410562,11.277767761919998,16.2421433856,0,13942,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4767975640
"Oct. 16, 2020","Oct. 16, 2020",Run,331,4.410777381120001,1494,5.64230518770381,3.9616203869402686,10.63394969472,15.145311075839999,0,4058,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4765253653
"Oct. 16, 2020","Oct. 15, 2020",Run,485,6.675156576000001,1976,4.933724548635966,0,12.161201057279998,0,0,6058,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4765195954
"Oct. 15, 2020","Oct. 15, 2020",Run,479,6.4581204441599995,2011,5.189269665155491,1.0216709417004692,11.56231587456,58.727376576,0,6090,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4762484662
"Oct. 14, 2020","Oct. 14, 2020",Run,158,2.11501597824,679,5.349316243140062,3.9987473156764497,11.216387381759999,15.00468659712,0,1893,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4759393807
"Oct. 13, 2020","Oct. 13, 2020",Run,487,6.81570058752,1960,4.79248687664042,3.9107860097033322,12.51960196608,15.342182127359997,0,5968,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4756489144
"Oct. 12, 2020","Oct. 12, 2020",Run,209,2.7893954880000003,893,5.322777479519605,3.649841177523264,11.27231208576,16.4391270912,0,2408,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4754746984
"Oct. 12, 2020","Oct. 12, 2020",Run,184,2.5758677260800003,743,4.80743706752565,0,12.480655841279999,0,0,2156,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4754704804
"Oct. 10, 2020","Oct. 10, 2020",Run,886,11.627494306560001,4107,5.88477044062674,4.118404766165593,10.19580579072,14.568747494399998,0,11299,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4748366722
"Oct. 10, 2020","Oct. 10, 2020",Run,139,1.7863074662400003,665,6.2029435596118665,4.4168369223733395,9.67281727104,13.584376143359998,0,1759,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4748269264
"Oct. 8, 2020","Oct. 8, 2020",Run,492,6.69842769024,2030,5.046503420027042,3.6343006840054084,11.88941504256,16.5092944896,0,6076,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4742547025
"Oct. 8, 2020","Oct. 7, 2020",Run,179,2.4648390835200003,727,4.915804203451841,0,12.20553848448,0,0,2136,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4742499610
"Oct. 8, 2020","Oct. 7, 2020",Run,189,2.52195470208,804,5.313326423685675,0,11.292364511999999,0,0,2288,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4742499544
"Oct. 6, 2020","Oct. 6, 2020",Run,1052,13.726368564480001,4923,5.977373389405869,3.9324097271931913,10.03784867712,15.257820314879998,0,13522,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4735926829
"Oct. 6, 2020","Oct. 5, 2020",Run,122,1.5824792206080003,574,6.045363825260479,0,9.92496928896,0,0,1512,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4735651075
"Oct. 1, 2020","Oct. 1, 2020",Run,443,6.0435051494400005,1820,5.017354897399189,3.826608854290941,11.958504180479999,15.679693751039999,0,5409,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4720119013
"Oct. 1, 2020","Sept. 30, 2020",Run,123,1.5411206891520002,610,6.596911536626103,0,9.0951271488,0,0,1572,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4720080157
"Sept. 29, 2020","Sept. 29, 2020",Run,448,6.121799735040001,1834,4.988206374771335,3.914371321482542,12.028365803519998,15.328132554239998,0,5458,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4714754227
"Sept. 26, 2020","Sept. 26, 2020",Run,1026,13.493560861440002,4738,5.851943400540842,3.544021663485246,10.253001876479999,16.9299770112,0,13686,,Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4706791483
"Sept. 24, 2020","Sept. 24, 2020",Run,500,6.70357759104,2121,5.272887586494869,3.4366922174500916,11.37896331264,17.458646515199998,0,6096,"Not bad considering you had an awful 4 days. Well done for getting back on the horse, you will feel better",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4701629257
"Sept. 19, 2020","Sept. 19, 2020",Run,1051,13.216592759040001,5203,6.560250636284101,3.785859331504016,9.14603069952,15.848433469439998,0,14147,"Good run, maybe last on that route for a while :(.. took a wrong turn into a field which is why it took so long",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4687808215
"Sept. 17, 2020","Sept. 17, 2020",Run,487,6.642921415680001,2004,5.024711932315278,3.7892271633659425,11.940994517759998,15.834367802879997,0,5989,"Probably fastest run ever. Shame I didnt break the sub 5 min avg, but was close",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4682450707
"Sept. 15, 2020","Sept. 15, 2020",Run,575,7.614900817920001,2627,5.749914250775472,3.896500685993796,10.434938215679999,15.398444793599998,0,7616,"Good job, felt very empty so slow, and it was hot, but ultimately well done you smashed it",Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4675210081
"Sept. 13, 2020","Sept. 13, 2020",Run,452,6.13499635584,1877,5.099158414857234,3.7394118348842755,11.766638188799998,16.04530452096,,5120,"good job. that must be the fastest yet on that route, great work, probably caffeine and yesterdays carbs, but no heart attack which is good",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4670976088
"Sept. 12, 2020","Sept. 12, 2020",Run,926,11.72120640768,4539,6.454120436649965,4.0868453233118585,9.29640780288,14.68125673344,,12061,"very nice and enjoyable, peace and quiet, lovely.",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4668483445
"Sept. 12, 2020","Sept. 10, 2020",Run,492,6.6604632652800015,2054,5.13978366340571,4.270218175853018,11.673634199039999,14.050796221439999,,5597,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4668099841
"Sept. 10, 2020","Sept. 10, 2020",Run,484,6.47458403328,2082,5.3594135250139185,4.511515250934542,11.19525669504,13.299313040639998,,5645,"really pushed harddespite feeling low on glucose, felt a bit sick at end",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4663299625
"Sept. 8, 2020","Sept. 8, 2020",Run,562,7.52482583424,2522,5.585946820567884,3.9950066610991803,10.74122856576,15.018752263679998,,6806,good run,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4657911079
"Sept. 5, 2020","Sept. 5, 2020",Run,949,12.366199296000001,4446,5.992137168933428,4.698740604867573,10.01311305984,12.76937215488,,11905,"smashed it, bit of knee pain but nothing you cant handle, that's like 1000 less calories on your body",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4649964274
"Sept. 5, 2020","Sept. 5, 2020",Run,966,12.76417397376,4421,5.772668863835202,4.455138242662849,10.393803383039998,13.467602142719999,,11886,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4649963506
"Sept. 3, 2020","Sept. 3, 2020",Run,500,6.694001994240001,2133,5.310722878390201,3.8473129424162886,11.29790065536,15.59531584512,,5790,"good effort, you pushed hard, despite some hard winds, well done mate",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4644423157
"Sept. 2, 2020","Sept. 1, 2020",Run,545,7.168002082560001,2519,5.85704485802911,3.7724749960232242,10.24407001728,15.904680042239997,,6762,"good run, well done, fine pace",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4639760209
"Sept. 1, 2020","Aug. 30, 2020",Run,63,0.8444598117120001,284,5.605159617831862,4.44207702020202,10.704422868479998,13.507208098559998,,766,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4638543832
"Sept. 1, 2020","Aug. 30, 2020",Run,892,11.3558531328,4334,6.360914757814364,4.50328829634932,9.43263877248,13.323598041599999,,11533,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4638543709
"Sept. 1, 2020","Aug. 30, 2020",Run,1001,12.33724719744,5110,6.903185397279885,3.6588386323868605,8.69160023424,16.3985716224,,13490,"painful in the chest, but that's the price of getting back on track",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4638543475
"Sept. 1, 2020","Aug. 25, 2020",Run,311,4.28344608384,1268,4.9337307623478885,4.002562534796787,12.161184963839998,14.9903956224,,3473,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4638542851
"Aug. 22, 2020","Aug. 22, 2020",Run,956,12.534520584960001,4441,5.905027141493677,4.067365336435218,10.160834745599999,14.7515689728,,11910,"good run, but why is the distance so different each time? still I think I covered the ground well today",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4611387289
"Aug. 20, 2020","Aug. 20, 2020",Run,983,13.15418239872,4409,5.5863134295713035,3.2669708900023857,10.74053654784,18.365672793599998,,11898,"great run felt like fast pace, Wilson was hard but dowble",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4606133806
"Aug. 18, 2020","Aug. 18, 2020",Run,564,7.26762047616,2696,6.182668217609162,4.800372077069912,9.704553534719999,12.49903454976,,7195,"good run, decent better for less caffeine today",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4600080835
"Aug. 18, 2020","Aug. 18, 2020",Run,577,7.60818985344,2650,5.805147936053448,4.540085898353615,10.335657784319999,13.21559496576,,7120,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4600078684
"Aug. 18, 2020","Aug. 17, 2020",Run,52,0.667670154624,244,6.090835769108407,4.356160025451364,9.850875091199999,13.773602810879998,,652,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4600078543
"Aug. 18, 2020","Aug. 16, 2020",Run,51,0.681290032896,226,5.528724747474747,3.997759335480792,10.852402049279998,15.008404181759998,,611,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4600078342
"Aug. 15, 2020","Aug. 15, 2020",Run,974,12.355851214080001,4763,6.424729579257138,4.609350145152311,9.33887839104,13.0170180096,,12662,"goid, slightly high heart rate so had to slow, need to watch caffeine intake. short term gains not worth it for potential long term damage",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4591538299
"Aug. 15, 2020","Aug. 15, 2020",Run,1004,13.05985874688,4727,6.032476586733476,4.543801698083194,9.946164349439998,13.20479626752,,12648,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4591532704
"Aug. 13, 2020","Aug. 13, 2020",Run,459,5.7511195315200005,2291,6.63928905193669,3.850780193668973,9.0371102976,15.581250178559998,,6071,"heart palpitations so bit so good, had to stop and walk",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4585946965
"Aug. 13, 2020","Aug. 13, 2020",Run,84,1.1149100709120001,383,5.7254260120893985,4.947065388133301,10.4795653248,12.12840262656,,1031,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4585854664
"Aug. 11, 2020","Aug. 11, 2020",Run,557,7.297988797440001,2595,5.9262842499801165,1.3333320905909487,10.124383104,44.9999941248,,6957,"good, too hot, but not bad",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4580162914
"Aug. 8, 2020","Aug. 8, 2020",Run,990,13.042574392319999,4557,5.823236051459476,3.684513690050107,10.30355137152,16.2843081984,,12240,good run considering it is 30 degrees. I saw lots of beautiful color,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4571714194
"Aug. 8, 2020","Aug. 7, 2020",Run,22,0.39015004723200003,280,11.961209039211008,5.7570538057742775,5.01621259392,10.42199908992,,710,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4571485819
"Aug. 6, 2020","Aug. 6, 2020",Run,479,6.406814557440001,2091,5.439526912829078,3.6655183727034117,11.03037940224,16.368798758399997,,5660,"very hot so dodnt go the extra I planned, still not bad run",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4565983861
"Aug. 4, 2020","Aug. 4, 2020",Run,578,7.59610368,2667,5.851682424640102,4.025155591346536,10.253468586239999,14.906243024639998,,7160,"good run, glad you did it, after bad couple of days, you got out there and are a winner and feeling good for it",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4559674627
"Aug. 4, 2020","Aug. 3, 2020",Run,19,0.34217067456,270,13.151383420822397,4.985540692356637,4.56226493184,12.034803179519999,,681,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4559506873
"Aug. 1, 2020","Aug. 1, 2020",Run,988,12.992781288960002,4570,5.862227093772369,3.900061142925316,10.23500941056,15.384379127039999,,12266,"goid run. despite feeling low energy today due to stomach upset, just goes to show how mind can conquer",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4550770441
"July 30, 2020","July 30, 2020",Run,550,7.238089013760001,2533,5.8325690467668805,4.170836067366579,10.28705559552,14.3856041472,,6802,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4545288490
"July 30, 2020","July 30, 2020",Run,546,6.90031989504,2693,6.504513640340412,4.569899288157162,9.22434137856,13.129398501119999,,7150,"very hot but decent, slightly empty feeling but ok",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4545287557
"July 30, 2020","July 28, 2020",Run,461,6.148756247040001,2073,5.619016195418754,4.485106975264455,10.67801353344,13.377607626239998,,5590,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4545288208
"July 26, 2020","July 26, 2020",Run,1022,12.941459308799999,5015,6.458594309234073,3.9179690606855964,9.28998652032,15.31406688768,,13325,"good I guess, tried tomake ir manageable fir legs, good distance",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4532045347
"July 23, 2020","July 23, 2020",Run,580,7.6599141696,2662,5.792061858744929,3.871751471406983,10.35900936576,15.49687227264,,7154,not too bad considering I have eaten so poor last week or so,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4524785089
"July 16, 2020","July 16, 2020",Run,480,6.43666788864,2041,5.28482412709775,4.575398423208462,11.35326208896,13.11361083648,,5543,did that as quick as I could and now I feel sick. that means I defo pushed it hard,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4504237945
"July 14, 2020","July 14, 2020",Run,532,6.84659999232,2542,6.1879871550147145,4.584402091783981,9.6962171328,13.08786133248,,6784,slow and got a stitch but that's definitely due to bad eating for last couple of days.,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4497758395
"July 10, 2020","July 10, 2020",Run,423,5.59218071808,1939,5.778901216893343,4.4094301777618705,10.382602348799999,13.60719664128,,5213,"not bad, not bad, you ate curry last night but have pretty much bounced back, decent run.",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4486412971
"July 9, 2020","July 9, 2020",Run,462,5.96490478848,2193,6.127509096874253,3.798535303825658,9.79190872704,15.795566519039998,,5858,it was a bit hard today as was first thing in morning before any food. I was lacking carbs so ended up drawing more breath.,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4481990530
"July 7, 2020","July 7, 2020",Run,548,7.23018713472,2519,5.806670295474429,4.411592549510857,10.33293799296,13.600533957119998,,6768,"good run, good effort, good pace, the pre workout bar probs helped feel energetic",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4477390090
"July 4, 2020","July 4, 2020",Run,482,6.38380093824,2196,5.733255289111588,4.578424500914658,10.46525825664,13.104936472319999,,5909,"a bit slow that, but it was really windy and I enjoyed it",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4468673503
"July 2, 2020","July 2, 2020",Run,532,6.9716299276800004,2470,5.904890439831385,4.488673645907897,10.1610761472,13.366985955839997,,6624,"I think that was a decent one. a balance, fairly quick but not too taxing, probably helped having some carbs earlier.",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4462726702
"June 30, 2020","June 30, 2020",Run,447,5.89145432832,2060,5.827647786924362,4.110395291497653,10.295746053119998,14.597136322559999,,5533,think I was low on carbs cuz it got hard halfway round,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4455939487
"June 27, 2020","June 27, 2020",Run,443,5.92169390208,1997,5.6205820508231925,4.29077313489223,10.675052340479999,13.98349345536,,5385,"not bad, felt a bit heavy probably due to low carbs",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4446368038
"June 25, 2020","June 25, 2020",Run,446,5.850013720320001,2072,5.90312574564543,4.841034607889923,10.16410171392,12.394040947199999,,5557,,Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4440576439
"June 23, 2020","June 23, 2020",Run,477,6.3808558387200005,2103,5.492995903921101,4.696360753201304,10.923003970559998,12.7758578112,,5686,"good, hard work but not too bad, got real hard towards end. was hot though.",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4433521597
"June 21, 2020","June 21, 2020",Run,447,5.88200747904,2058,5.831338731806251,4.319834665553169,10.28922820992,13.88942729856,,5527,"good, kept to enjoyable pace but now I think that might be the secret, feeling good",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4427002954
"June 20, 2020","June 20, 2020",Run,796,10.35954044928,3740,6.016998230334845,4.4467745864153345,9.971752919039998,13.492917123839998,,10010,"not bad, still lacking a bit of fitness as was tough on final leg",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4424117878
"June 18, 2020","June 18, 2020",Run,548,7.25044877568,2510,5.769754632943609,4.344248339696174,10.399049844479999,13.811358021119998,,6749,"I think that's one of my better times actually, got a stitch at saltdean which slowed things a bit, but it went away",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4417758712
"June 16, 2020","June 16, 2020",Run,493,6.346753839360001,2364,6.207902101725921,4.881243537739601,9.66510851328,12.291944163839998,,6307,"abysmal attempt, felt like a useless waste of space",Map My Fitness MapMyRun Android,http://www.mapmyfitness.com/workout/4410690208
